accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,mcc,roc_auc_macro,pr_auc_macro,f1_normal,f1_backdoor,f1_ddos,f1_dos,f1_injection,f1_mitm,f1_password,f1_ransomware,f1_scanning,f1_xss,model,seed,fold,task
0.97370166793025,0.8979780769230767,0.9063659094217692,0.97280034735805,0.9270529734005964,0.8979780769230767,0.9698804824416416,0.9975523786724207,0.9375780816522116,0.9851308485329104,0.9991248906113264,0.9592852584556476,0.969171974522293,0.9543673366198964,0.2915254237288135,0.9886906257853731,0.9947709163346612,0.9887864440568154,0.9328053755699544,MLP(16),44,5,multiclass
0.9792224407116965,0.9730844976076554,0.9416959521709904,0.9803325960687219,0.9284182289132955,0.9730844976076554,0.9762258269460015,0.9988126604455617,0.963041308708474,0.9891533594456161,0.9996248593222459,0.9672276350752879,0.9809559843612057,0.955928778886223,0.5866261398176292,0.990569596378725,0.9965104685942173,0.9871619095101583,0.9632007903185972,"KAN(cat,ML)",42,1,multiclass
0.9793645904901798,0.9734779665071771,0.9380324872379322,0.9809057377663559,0.9254735902514073,0.9734779665071771,0.9763971927016498,0.9989944048044498,0.960667534225875,0.9888710647683978,0.998874296435272,0.9689315483708008,0.9814464218099205,0.9648343277897676,0.5411436541143654,0.991455139482282,0.995640802092415,0.9888791703111334,0.9602484472049689,"KAN(cat,ML)",42,2,multiclass
0.9799805728636073,0.9738094976076554,0.9421136991001339,0.9811167405582595,0.928834990962369,0.9738094976076554,0.9771027531160175,0.9989607774269317,0.9690734585243683,0.9902024820378837,0.9987493746873437,0.971219389043171,0.9806744979158772,0.9585241730279899,0.583963691376702,0.9927172275238574,0.9968839586189705,0.9873165879134543,0.9608856088560885,"KAN(cat,ML)",42,3,multiclass
0.9779188779378317,0.9731542307692308,0.9352421751184693,0.9796681887844343,0.9224530304448841,0.9731542307692308,0.9747583664681763,0.9986075248755102,0.9598803882580297,0.9871711022790159,0.9996248593222459,0.9654386631219142,0.9817767653758542,0.9612324788483394,0.522911051212938,0.9900840968997113,0.995393999751027,0.9889179429709875,0.9598707914026587,"KAN(cat,ML)",42,4,multiclass
0.9763315011372252,0.9695869230769232,0.9277109510223251,0.9789339898506116,0.9171121904817495,0.9695869230769232,0.972965440206001,0.9985006619445025,0.9600169603178953,0.988802410243535,0.9994998749687422,0.969053934571176,0.980253164556962,0.9581111957349581,0.45422116527942924,0.9899295065458208,0.9953962921488118,0.9874049133308392,0.9544370528429773,"KAN(cat,ML)",42,5,multiclass
0.9789855244142245,0.973527966507177,0.9395268612804515,0.9803305210443574,0.9263200954823845,0.973527966507177,0.9759629810910538,0.9990414591747833,0.9644075465919176,0.9882412060301508,0.9993749218652331,0.9683784467493043,0.981455784029267,0.9592017178224075,0.5623188405797102,0.9917002012072434,0.9961361086875233,0.9882734530938124,0.9601879327398615,"KAN(cat,ML)",43,1,multiclass
0.9785353834490275,0.9716475598086125,0.9362438974133106,0.9801264909455895,0.9235454201121716,0.9716475598086125,0.9754582898480411,0.9984548406442609,0.9587479942086228,0.9890894464276736,0.9992496248124062,0.9633667131448853,0.9834616841307916,0.9626724028849803,0.5312934631432545,0.9895715542153537,0.9957679860592482,0.9879067447949134,0.9600593545195993,"KAN(cat,ML)",43,2,multiclass
0.9790092160439716,0.9734294976076555,0.9373928843696591,0.9805947246673782,0.9243574249956564,0.9734294976076555,0.976003620298316,0.9988942773541011,0.9644352970608587,0.9877674301535364,0.9993746091307066,0.9680261832829808,0.9828326180257511,0.9605580215599239,0.5361111111111111,0.9909525006282985,0.9957658779576588,0.9892661008487269,0.9632743909978979,"KAN(cat,ML)",43,3,multiclass
0.9793641015921153,0.9761873076923078,0.9391679396131203,0.9808802361886889,0.9258221536873157,0.9761873076923078,0.9764062975948112,0.9990251459164929,0.9599617862553043,0.9885878035292344,0.9991242337044914,0.9668773704171935,0.9810366624525917,0.9638249430812041,0.553072625698324,0.9899421674629117,0.9962630792227205,0.9897679061642126,0.9631826043983197,"KAN(cat,ML)",43,4,multiclass
0.9779899545109931,0.9756188461538461,0.9360561069529212,0.9797402376877602,0.9230265023298078,0.9756188461538461,0.9748438246715436,0.998721119361863,0.9633737457064321,0.9888386123680242,0.9994997498749375,0.9688765182186235,0.9799797263051191,0.9577357532681813,0.5333333333333333,0.9918331448674457,0.995891945723889,0.986693197363512,0.9578790882061446,"KAN(cat,ML)",43,5,multiclass
0.9783221587813026,0.9768457177033494,0.939188851893358,0.9797973495472697,0.9253874564904206,0.9768457177033494,0.9752186565844341,0.9988836586689196,0.9645437456478012,0.9874641292856065,0.99925,0.9665023385159904,0.9816525370112615,0.958391298849121,0.5634588563458857,0.9913305691669808,0.9963880931622867,0.9880329094988781,0.95941778709757,"KAN(cat,ML)",44,1,multiclass
0.977706176407875,0.9763791866028708,0.9342433510172455,0.9797375338347661,0.9214155392948259,0.9763791866028708,0.9745282469100798,0.9988737619783828,0.964188950496775,0.9891271519178496,0.9993746091307066,0.9704067497796247,0.9825581395348837,0.9586923466801824,0.514575411913815,0.990188679245283,0.9957669322709163,0.9872944693572496,0.9544490203419443,"KAN(cat,ML)",44,2,multiclass
0.979838423085124,0.9721756220095692,0.9371382325052515,0.9814589205648808,0.9245520766394628,0.9721756220095692,0.9769500433997034,0.9988644574675429,0.9634055352794529,0.9889855655585174,0.9991242337044914,0.9708787034692327,0.98397476340694,0.9610914603335018,0.5257301808066759,0.9905743370617067,0.9962612163509471,0.9895261845386534,0.9652356798218483,"KAN(cat,ML)",44,3,multiclass
0.9791508718726308,0.9743457692307693,0.9366622873249218,0.9808490720271925,0.924122336290892,0.9743457692307693,0.9761577262373855,0.9991176301995808,0.9685073879165058,0.9907732424029686,0.9994997498749375,0.9693825910931174,0.9830508474576272,0.9609404626469473,0.530446549391069,0.9919638372677047,0.9960139511709019,0.9876604761311231,0.9568911658128202,"KAN(cat,ML)",44,4,multiclass
0.9787244124336618,0.9732334615384616,0.9409723683489094,0.9798907630550194,0.9278100242615748,0.9732334615384616,0.9756617323424048,0.9988665705991142,0.9590717731294575,0.986900878293601,0.9988740147629176,0.9640469282200076,0.979426984728007,0.9625477707006369,0.5804511278195489,0.9905672242485222,0.9961399576640518,0.9887808526551982,0.9619879443966047,"KAN(cat,ML)",44,5,multiclass
